testing_network,filename,source,target_class,variation,predicted_class,fastlin_eps
Dense6x25,PCA_Exp2_0_var2.png,Exp2,0,var2,0,6.3916015625
Dense6x25,PCA_Exp2_0_var3.png,Exp2,0,var3,0,6.708984375
Dense6x25,PCA_Exp2_0_var4.png,Exp2,0,var4,0,6.865234375
Dense6x25,PCA_Exp2_1_var0.png,Exp2,1,var0,1,2.890625
Dense6x25,PCA_Exp2_1_var1.png,Exp2,1,var1,1,1.796875
Dense6x25,PCA_Exp2_1_var2.png,Exp2,1,var2,3,1.708984375
Dense6x25,PCA_Exp2_1_var3.png,Exp2,1,var3,3,2.9443359375
Dense6x25,PCA_Exp2_1_var4.png,Exp2,1,var4,3,4.208984375
Dense6x25,PCA_Exp2_3_var0.png,Exp2,3,var0,3,13.4814453125
Dense6x25,PCA_Exp2_3_var1.png,Exp2,3,var1,3,13.37890625
Dense6x25,PCA_Exp2_3_var2.png,Exp2,3,var2,3,13.3740234375
Dense6x25,PCA_Exp2_3_var3.png,Exp2,3,var3,3,13.4228515625
Dense6x25,PCA_Exp2_3_var4.png,Exp2,3,var4,3,12.5537109375
Dense6x25,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.2138671875
Dense6x25,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.5849609375
Dense6x25,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.84765625
Dense6x25,PCA_MNIST_0_var3.png,MNIST,0,var3,0,2.978515625
Dense6x25,PCA_MNIST_0_var4.png,MNIST,0,var4,0,1.9921875
Dense6x25,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.6455078125
Dense6x25,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.640625
Dense6x25,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.66015625
Dense6x25,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.826171875
Dense6x25,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.3486328125
Dense6x25,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.9111328125
Dense6x25,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.701171875
Dense6x25,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.8037109375
Dense6x25,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.2529296875
Dense6x25,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.9794921875
Dense6x30,PCA_Exp2_0_var0.png,Exp2,0,var0,0,6.8212890625
Dense6x30,PCA_Exp2_0_var1.png,Exp2,0,var1,0,6.8701171875
Dense6x30,PCA_Exp2_0_var2.png,Exp2,0,var2,0,6.376953125
Dense6x30,PCA_Exp2_0_var3.png,Exp2,0,var3,0,5.1904296875
Dense6x30,PCA_Exp2_0_var4.png,Exp2,0,var4,0,2.5244140625
Dense6x30,PCA_Exp2_1_var0.png,Exp2,1,var0,8,1.1083984375
Dense6x30,PCA_Exp2_1_var1.png,Exp2,1,var1,3,1.787109375
Dense6x30,PCA_Exp2_1_var2.png,Exp2,1,var2,3,4.208984375
Dense6x30,PCA_Exp2_1_var3.png,Exp2,1,var3,3,5.7568359375
Dense6x30,PCA_Exp2_1_var4.png,Exp2,1,var4,3,6.982421875
Dense6x30,PCA_Exp2_3_var0.png,Exp2,3,var0,3,15.5712890625
Dense6x30,PCA_Exp2_3_var1.png,Exp2,3,var1,3,16.142578125
Dense6x30,PCA_Exp2_3_var2.png,Exp2,3,var2,3,15.5810546875
Dense6x30,PCA_Exp2_3_var3.png,Exp2,3,var3,3,14.6728515625
Dense6x30,PCA_Exp2_3_var4.png,Exp2,3,var4,3,13.18359375
Dense6x30,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.0625
Dense6x30,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.82421875
Dense6x30,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.21875
Dense6x30,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.173828125
Dense6x30,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.3388671875
Dense6x30,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.66015625
Dense6x30,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.6162109375
Dense6x30,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.3330078125
Dense6x30,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.6455078125
Dense6x30,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.3134765625
Dense6x30,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.05078125
Dense6x30,PCA_MNIST_3_var1.png,MNIST,3,var1,3,2.91015625
Dense6x30,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.091796875
Dense6x30,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.111328125
Dense6x30,PCA_MNIST_3_var4.png,MNIST,3,var4,3,4.248046875
Dense6x35,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.421875
Dense6x35,PCA_Exp2_0_var1.png,Exp2,0,var1,0,7.822265625
Dense6x35,PCA_Exp2_0_var2.png,Exp2,0,var2,0,8.1787109375
Dense6x35,PCA_Exp2_0_var3.png,Exp2,0,var3,0,7.8564453125
Dense6x35,PCA_Exp2_0_var4.png,Exp2,0,var4,0,7.0703125
Dense6x35,PCA_Exp2_1_var0.png,Exp2,1,var0,2,0.17578125
Dense6x35,PCA_Exp2_1_var1.png,Exp2,1,var1,2,2.12890625
Dense6x35,PCA_Exp2_1_var2.png,Exp2,1,var2,2,2.9052734375
Dense6x35,PCA_Exp2_1_var3.png,Exp2,1,var3,3,2.1923828125
Dense6x35,PCA_Exp2_1_var4.png,Exp2,1,var4,3,6.1328125
Dense6x35,PCA_Exp2_3_var0.png,Exp2,3,var0,3,11.09375
Dense6x35,PCA_Exp2_3_var1.png,Exp2,3,var1,3,11.81640625
Dense6x35,PCA_Exp2_3_var2.png,Exp2,3,var2,3,12.67578125
Dense6x35,PCA_Exp2_3_var3.png,Exp2,3,var3,3,13.9599609375
Dense6x35,PCA_Exp2_3_var4.png,Exp2,3,var4,3,14.9609375
Dense6x35,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.9853515625
Dense6x35,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.09765625
Dense6x35,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.8427734375
Dense6x35,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.10546875
Dense6x35,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.8515625
Dense6x35,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.650390625
Dense6x35,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.9775390625
Dense6x35,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.7724609375
Dense6x35,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.7333984375
Dense6x35,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.9873046875
Dense6x35,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.2763671875
Dense6x35,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.291015625
Dense6x35,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.73046875
Dense6x35,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.4326171875
Dense6x35,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.0810546875
Dense6x40,PCA_Exp2_0_var0.png,Exp2,0,var0,0,9.951171875
Dense6x40,PCA_Exp2_0_var1.png,Exp2,0,var1,0,9.951171875
Dense6x40,PCA_Exp2_0_var2.png,Exp2,0,var2,0,10.1318359375
Dense6x40,PCA_Exp2_0_var3.png,Exp2,0,var3,0,9.794921875
Dense6x40,PCA_Exp2_0_var4.png,Exp2,0,var4,0,8.1787109375
Dense6x40,PCA_Exp2_1_var0.png,Exp2,1,var0,1,4.0234375
Dense6x40,PCA_Exp2_1_var1.png,Exp2,1,var1,1,2.998046875
Dense6x40,PCA_Exp2_1_var2.png,Exp2,1,var2,2,2.0458984375
Dense6x40,PCA_Exp2_1_var3.png,Exp2,1,var3,2,1.640625
Dense6x40,PCA_Exp2_1_var4.png,Exp2,1,var4,2,0.05859375
Dense6x40,PCA_Exp2_3_var0.png,Exp2,3,var0,3,18.5205078125
Dense6x40,PCA_Exp2_3_var1.png,Exp2,3,var1,3,18.984375
Dense6x40,PCA_Exp2_3_var2.png,Exp2,3,var2,3,18.3056640625
Dense6x40,PCA_Exp2_3_var3.png,Exp2,3,var3,3,17.6025390625
Dense6x40,PCA_Exp2_3_var4.png,Exp2,3,var4,3,16.201171875
Dense6x40,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.7314453125
Dense6x40,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.48828125
Dense6x40,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.5947265625
Dense6x40,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.9990234375
Dense6x40,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.8759765625
Dense6x40,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.177734375
Dense6x40,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.9482421875
Dense6x40,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.4453125
Dense6x40,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.0068359375
Dense6x40,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.4609375
Dense6x40,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.67578125
Dense6x40,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.3349609375
Dense6x40,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.837890625
Dense6x40,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.3837890625
Dense6x40,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.0712890625
Dense6x45,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.607421875
Dense6x45,PCA_Exp2_0_var1.png,Exp2,0,var1,0,7.79296875
Dense6x45,PCA_Exp2_0_var2.png,Exp2,0,var2,0,7.2412109375
Dense6x45,PCA_Exp2_0_var3.png,Exp2,0,var3,0,6.1279296875
Dense6x45,PCA_Exp2_0_var4.png,Exp2,0,var4,0,4.3505859375
Dense6x45,PCA_Exp2_1_var0.png,Exp2,1,var0,8,1.4013671875
Dense6x45,PCA_Exp2_1_var1.png,Exp2,1,var1,3,0.302734375
Dense6x45,PCA_Exp2_1_var2.png,Exp2,1,var2,3,4.248046875
Dense6x45,PCA_Exp2_1_var3.png,Exp2,1,var3,3,7.138671875
Dense6x45,PCA_Exp2_1_var4.png,Exp2,1,var4,3,9.08203125
Dense6x45,PCA_Exp2_3_var0.png,Exp2,3,var0,3,18.1982421875
Dense6x45,PCA_Exp2_3_var1.png,Exp2,3,var1,3,18.5400390625
Dense6x45,PCA_Exp2_3_var2.png,Exp2,3,var2,3,18.7060546875
Dense6x45,PCA_Exp2_3_var3.png,Exp2,3,var3,3,18.37890625
Dense6x45,PCA_Exp2_3_var4.png,Exp2,3,var4,3,17.7978515625
Dense6x45,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.4091796875
Dense6x45,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.94140625
Dense6x45,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.9501953125
Dense6x45,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.388671875
Dense6x45,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.8564453125
Dense6x45,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.396484375
Dense6x45,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.3232421875
Dense6x45,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.30859375
Dense6x45,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.357421875
Dense6x45,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.0546875
Dense6x45,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.9013671875
Dense6x45,PCA_MNIST_3_var1.png,MNIST,3,var1,3,4.12109375
Dense6x45,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.375
Dense6x45,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.857421875
Dense6x45,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.53515625
Dense6x50,PCA_Exp2_0_var0.png,Exp2,0,var0,0,5.458984375
Dense6x50,PCA_Exp2_0_var1.png,Exp2,0,var1,0,6.0986328125
Dense6x50,PCA_Exp2_0_var2.png,Exp2,0,var2,0,6.5673828125
Dense6x50,PCA_Exp2_0_var3.png,Exp2,0,var3,0,6.1376953125
Dense6x50,PCA_Exp2_0_var4.png,Exp2,0,var4,0,5.4931640625
Dense6x50,PCA_Exp2_1_var0.png,Exp2,1,var0,1,5.3564453125
Dense6x50,PCA_Exp2_1_var1.png,Exp2,1,var1,1,5.6201171875
Dense6x50,PCA_Exp2_1_var2.png,Exp2,1,var2,1,4.755859375
Dense6x50,PCA_Exp2_1_var3.png,Exp2,1,var3,1,3.2861328125
Dense6x50,PCA_Exp2_1_var4.png,Exp2,1,var4,1,2.1142578125
Dense6x50,PCA_Exp2_3_var0.png,Exp2,3,var0,3,10.8203125
Dense6x50,PCA_Exp2_3_var1.png,Exp2,3,var1,3,10.341796875
Dense6x50,PCA_Exp2_3_var2.png,Exp2,3,var2,3,9.3603515625
Dense6x50,PCA_Exp2_3_var3.png,Exp2,3,var3,3,8.3056640625
Dense6x50,PCA_Exp2_3_var4.png,Exp2,3,var4,3,6.552734375
Dense6x50,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.4619140625
Dense6x50,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.08203125
Dense6x50,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.53515625
Dense6x50,PCA_MNIST_0_var3.png,MNIST,0,var3,0,2.6806640625
Dense6x50,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.28515625
Dense6x50,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.5966796875
Dense6x50,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.6455078125
Dense6x50,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.6064453125
Dense6x50,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.8994140625
Dense6x50,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.9140625
Dense6x50,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.236328125
Dense6x50,PCA_MNIST_3_var1.png,MNIST,3,var1,3,2.5634765625
Dense6x50,PCA_MNIST_3_var2.png,MNIST,3,var2,3,2.2900390625
Dense6x50,PCA_MNIST_3_var3.png,MNIST,3,var3,3,2.666015625
Dense6x50,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.056640625
Dense6x55,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.880859375
Dense6x55,PCA_Exp2_0_var1.png,Exp2,0,var1,0,8.0517578125
Dense6x55,PCA_Exp2_0_var2.png,Exp2,0,var2,0,7.71484375
Dense6x55,PCA_Exp2_0_var3.png,Exp2,0,var3,0,6.2451171875
Dense6x55,PCA_Exp2_0_var4.png,Exp2,0,var4,0,4.39453125
Dense6x55,PCA_Exp2_1_var0.png,Exp2,1,var0,1,1.2353515625
Dense6x55,PCA_Exp2_1_var1.png,Exp2,1,var1,8,0.5517578125
Dense6x55,PCA_Exp2_1_var2.png,Exp2,1,var2,3,0.21484375
Dense6x55,PCA_Exp2_1_var3.png,Exp2,1,var3,3,4.78515625
Dense6x55,PCA_Exp2_1_var4.png,Exp2,1,var4,3,7.7001953125
Dense6x55,PCA_Exp2_3_var0.png,Exp2,3,var0,3,16.064453125
Dense6x55,PCA_Exp2_3_var1.png,Exp2,3,var1,3,15.8740234375
Dense6x55,PCA_Exp2_3_var2.png,Exp2,3,var2,3,15.4443359375
Dense6x55,PCA_Exp2_3_var3.png,Exp2,3,var3,3,15.068359375
Dense6x55,PCA_Exp2_3_var4.png,Exp2,3,var4,3,14.580078125
Dense6x55,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.12109375
Dense6x55,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.4580078125
Dense6x55,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.4619140625
Dense6x55,PCA_MNIST_0_var3.png,MNIST,0,var3,0,2.40234375
Dense6x55,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.255859375
Dense6x55,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.3623046875
Dense6x55,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.5625
Dense6x55,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.4453125
Dense6x55,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.318359375
Dense6x55,PCA_MNIST_1_var4.png,MNIST,1,var4,1,0.9521484375
Dense6x55,PCA_MNIST_3_var0.png,MNIST,3,var0,3,1.89453125
Dense6x55,PCA_MNIST_3_var1.png,MNIST,3,var1,3,2.197265625
Dense6x55,PCA_MNIST_3_var2.png,MNIST,3,var2,3,2.5390625
Dense6x55,PCA_MNIST_3_var3.png,MNIST,3,var3,3,2.8955078125
Dense6x55,PCA_MNIST_3_var4.png,MNIST,3,var4,3,2.8271484375
Dense6x60,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.822265625
Dense6x60,PCA_Exp2_0_var1.png,Exp2,0,var1,0,7.51953125
Dense6x60,PCA_Exp2_0_var2.png,Exp2,0,var2,0,6.6162109375
Dense6x60,PCA_Exp2_0_var3.png,Exp2,0,var3,0,4.4580078125
Dense6x60,PCA_Exp2_0_var4.png,Exp2,0,var4,5,0.4296875
Dense6x60,PCA_Exp2_1_var0.png,Exp2,1,var0,8,0.888671875
Dense6x60,PCA_Exp2_1_var1.png,Exp2,1,var1,3,1.5576171875
Dense6x60,PCA_Exp2_1_var2.png,Exp2,1,var2,3,4.1162109375
Dense6x60,PCA_Exp2_1_var3.png,Exp2,1,var3,3,5.15625
Dense6x60,PCA_Exp2_1_var4.png,Exp2,1,var4,3,7.1435546875
Dense6x60,PCA_Exp2_3_var0.png,Exp2,3,var0,3,13.02734375
Dense6x60,PCA_Exp2_3_var1.png,Exp2,3,var1,3,13.955078125
Dense6x60,PCA_Exp2_3_var2.png,Exp2,3,var2,3,14.9169921875
Dense6x60,PCA_Exp2_3_var3.png,Exp2,3,var3,3,15.2001953125
Dense6x60,PCA_Exp2_3_var4.png,Exp2,3,var4,3,14.82421875
Dense6x60,PCA_MNIST_0_var0.png,MNIST,0,var0,0,2.998046875
Dense6x60,PCA_MNIST_0_var1.png,MNIST,0,var1,0,3.65234375
Dense6x60,PCA_MNIST_0_var2.png,MNIST,0,var2,0,2.7880859375
Dense6x60,PCA_MNIST_0_var3.png,MNIST,0,var3,0,2.5634765625
Dense6x60,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.099609375
Dense6x60,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.6845703125
Dense6x60,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.2890625
Dense6x60,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.30859375
Dense6x60,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.8408203125
Dense6x60,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.8603515625
Dense6x60,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.548828125
Dense6x60,PCA_MNIST_3_var1.png,MNIST,3,var1,3,2.4462890625
Dense6x60,PCA_MNIST_3_var2.png,MNIST,3,var2,3,2.353515625
Dense6x60,PCA_MNIST_3_var3.png,MNIST,3,var3,3,2.421875
Dense6x60,PCA_MNIST_3_var4.png,MNIST,3,var4,3,2.24609375
Dense6x65,PCA_Exp2_0_var0.png,Exp2,0,var0,0,8.2470703125
Dense6x65,PCA_Exp2_0_var1.png,Exp2,0,var1,0,8.6328125
Dense6x65,PCA_Exp2_0_var2.png,Exp2,0,var2,0,8.515625
Dense6x65,PCA_Exp2_0_var3.png,Exp2,0,var3,0,8.271484375
Dense6x65,PCA_Exp2_0_var4.png,Exp2,0,var4,0,6.9287109375
Dense6x65,PCA_Exp2_1_var0.png,Exp2,1,var0,8,1.357421875
Dense6x65,PCA_Exp2_1_var1.png,Exp2,1,var1,8,0.5712890625
Dense6x65,PCA_Exp2_1_var2.png,Exp2,1,var2,1,1.3134765625
Dense6x65,PCA_Exp2_1_var3.png,Exp2,1,var3,3,1.376953125
Dense6x65,PCA_Exp2_1_var4.png,Exp2,1,var4,3,3.5205078125
Dense6x65,PCA_Exp2_3_var0.png,Exp2,3,var0,3,15.146484375
Dense6x65,PCA_Exp2_3_var1.png,Exp2,3,var1,3,15.8056640625
Dense6x65,PCA_Exp2_3_var2.png,Exp2,3,var2,3,16.3427734375
Dense6x65,PCA_Exp2_3_var3.png,Exp2,3,var3,3,15.966796875
Dense6x65,PCA_Exp2_3_var4.png,Exp2,3,var4,3,15.4296875
Dense6x65,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.994140625
Dense6x65,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.7314453125
Dense6x65,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.248046875
Dense6x65,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.349609375
Dense6x65,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.392578125
Dense6x65,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.81640625
Dense6x65,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.4453125
Dense6x65,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.2451171875
Dense6x65,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.474609375
Dense6x65,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.7138671875
Dense6x65,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.8759765625
Dense6x65,PCA_MNIST_3_var1.png,MNIST,3,var1,3,2.7783203125
Dense6x65,PCA_MNIST_3_var2.png,MNIST,3,var2,3,2.8564453125
Dense6x65,PCA_MNIST_3_var3.png,MNIST,3,var3,3,2.8076171875
Dense6x65,PCA_MNIST_3_var4.png,MNIST,3,var4,3,2.626953125
Dense6x70,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.0068359375
Dense6x70,PCA_Exp2_0_var1.png,Exp2,0,var1,0,6.787109375
Dense6x70,PCA_Exp2_0_var2.png,Exp2,0,var2,0,5.3759765625
Dense6x70,PCA_Exp2_0_var3.png,Exp2,0,var3,0,2.3486328125
Dense6x70,PCA_Exp2_0_var4.png,Exp2,0,var4,5,2.6611328125
Dense6x70,PCA_Exp2_1_var0.png,Exp2,1,var0,1,1.7919921875
Dense6x70,PCA_Exp2_1_var1.png,Exp2,1,var1,1,0.64453125
Dense6x70,PCA_Exp2_1_var2.png,Exp2,1,var2,3,2.5048828125
Dense6x70,PCA_Exp2_1_var3.png,Exp2,1,var3,3,4.794921875
Dense6x70,PCA_Exp2_1_var4.png,Exp2,1,var4,3,6.7529296875
Dense6x70,PCA_Exp2_3_var0.png,Exp2,3,var0,3,14.6337890625
Dense6x70,PCA_Exp2_3_var1.png,Exp2,3,var1,3,14.8193359375
Dense6x70,PCA_Exp2_3_var2.png,Exp2,3,var2,3,15.0048828125
Dense6x70,PCA_Exp2_3_var3.png,Exp2,3,var3,3,15.224609375
Dense6x70,PCA_Exp2_3_var4.png,Exp2,3,var4,3,14.7412109375
Dense6x70,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.6474609375
Dense6x70,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.2724609375
Dense6x70,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.0576171875
Dense6x70,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.4375
Dense6x70,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.4462890625
Dense6x70,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.7041015625
Dense6x70,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.767578125
Dense6x70,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.455078125
Dense6x70,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.4453125
Dense6x70,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.5380859375
Dense6x70,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.470703125
Dense6x70,PCA_MNIST_3_var1.png,MNIST,3,var1,3,2.9638671875
Dense6x70,PCA_MNIST_3_var2.png,MNIST,3,var2,3,2.9736328125
Dense6x70,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.33984375
Dense6x70,PCA_MNIST_3_var4.png,MNIST,3,var4,3,2.9541015625
